Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie
6450,201110,BASSE-NORMANDIE,19,354514,336201,401766,228888,154315,1475684,2,2,1
6451,201110,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,2,2,2
6452,201110,BRETAGNE,24,780408,757104,866181,492894,321180,3217767,2,1,1
6453,201110,CENTRE,23,614629,592449,695479,392862,261416,2556835,2,2,2
6454,201110,CHAMPAGNE-ARDENNE,116,324898,328037,365168,196057,121893,1336053,1,1,1
6455,201110,CORSE,30,65399,75182,88943,53312,31650,314486,5,0,0
6456,201110,FRANCHE-COMTE,13,290000,286318,316818,173479,106825,1173440,2,2,1
6457,201110,HAUTE-NORMANDIE,12,469779,459077,499888,255855,154794,1839393,2,2,2
6458,201110,LANGUEDOC-ROUSSILLON,138,622980,619529,715033,435841,276663,2670046,2,2,1
6459,201110,LIMOUSIN,140,152694,159995,203959,127575,96849,741072,2,2,2
6460,201110,LORRAINE,27,555561,594060,658097,336827,206112,2350657,2,2,2
6461,201110,MIDI-PYRENEES,4,661129,703117,792502,441317,305355,2903420,2,2,2
6462,201110,NORD-PAS-DE-CALAIS,67,1085537,1074019,1062213,513245,307001,4042015,2,2,1
6463,201110,PAYS-DE-LA-LOIRE,50,918142,879018,954546,513503,335904,3601113,2,2,2
6464,201110,PICARDIE,37,499506,481778,526267,259503,151101,1918155,2,2,1
6465,201110,POITOU-CHARENTES,121,398192,395154,487005,294917,202505,1777773,2,1,1
6466,201110,PROVENCE-ALPES-COTE-D-AZUR,67,1135570,1156231,1323397,791794,509077,4916069,2,2,2
6467,201110,ILE-DE-FRANCE,29,3071017,3493039,3131223,1383699,773873,11852851,2,2,2
6468,201110,RHONE-ALPES,73,1593489,1620992,1670893,870502,527665,6283541,2,2,2
6469,201109,ALSACE,39,448112,479905,526481,250849,146978,1852325,7,7,6
6470,201109,AQUITAINE,93,732120,765143,896030,516065,344875,3254233,6,6,5
6471,201109,AUVERGNE,190,294709,305778,375485,223830,150880,1350682,10,9,8
6472,201109,BASSE-NORMANDIE,12,354514,336201,401766,228888,154315,1475684,5,4,4
6473,201109,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,6,6,5
6474,201109,BRETAGNE,53,780408,757104,866181,492894,321180,3217767,6,6,5
6475,201109,CENTRE,45,614629,592449,695479,392862,261416,2556835,5,5,4
6476,201109,CHAMPAGNE-ARDENNE,168,324898,328037,365168,196057,121893,1336053,5,5,4
6477,201109,CORSE,97,65399,75182,88943,53312,31650,314486,6,0,0
6478,201109,FRANCHE-COMTE,33,290000,286318,316818,173479,106825,1173440,6,6,4
6479,201109,HAUTE-NORMANDIE,61,469779,459077,499888,255855,154794,1839393,6,6,5
6480,201109,LANGUEDOC-ROUSSILLON,171,622980,619529,715033,435841,276663,2670046,6,6,5
6481,201109,LIMOUSIN,290,152694,159995,203959,127575,96849,741072,11,10,8
6482,201109,LORRAINE,46,555561,594060,658097,336827,206112,2350657,7,7,6
6483,201109,MIDI-PYRENEES,45,661129,703117,792502,441317,305355,2903420,8,7,6
6484,201109,NORD-PAS-DE-CALAIS,12,1085537,1074019,1062213,513245,307001,4042015,5,5,4
6485,201109,PAYS-DE-LA-LOIRE,10,918142,879018,954546,513503,335904,3601113,7,7,6
6486,201109,PICARDIE,40,499506,481778,526267,259503,151101,1918155,6,5,4
6487,201109,POITOU-CHARENTES,101,398192,395154,487005,294917,202505,1777773,9,8,7
6488,201109,PROVENCE-ALPES-COTE-D-AZUR,122,1135570,1156231,1323397,791794,509077,4916069,9,9,7
6489,201109,ILE-DE-FRANCE,34,3071017,3493039,3131223,1383699,773873,11852851,6,6,5
6490,201109,RHONE-ALPES,163,1593489,1620992,1670893,870502,527665,6283541,8,8,6
6491,201108,ALSACE,315,448112,479905,526481,250849,146978,1852325,7,7,6
6492,201108,AQUITAINE,118,732120,765143,896030,516065,344875,3254233,6,6,5
6493,201108,AUVERGNE,256,294709,305778,375485,223830,150880,1350682,10,9,8
6494,201108,BASSE-NORMANDIE,11,354514,336201,401766,228888,154315,1475684,5,4,4
6495,201108,BOURGOGNE,0,372023,369737,450664,269109,181201,1642734,6,6,5
6496,201108,BRETAGNE,148,780408,757104,866181,492894,321180,3217767,6,6,5
6497,201108,CENTRE,22,614629,592449,695479,392862,261416,2556835,5,5,4
6498,201108,CHAMPAGNE-ARDENNE,181,324898,328037,365168,196057,121893,1336053,5,5,4
6499,201108,CORSE,118,65399,75182,88943,53312,31650,314486,6,0,0
6500,201108,FRANCHE-COMTE,67,290000,286318,316818,173479,106825,1173440,6,6,4
6501,201108,HAUTE-NORMANDIE,105,469779,459077,499888,255855,154794,1839393,6,6,5
6502,201108,LANGUEDOC-ROUSSILLON,296,622980,619529,715033,435841,276663,2670046,6,6,5
6503,201108,LIMOUSIN,498,152694,159995,203959,127575,96849,741072,11,10,8
6504,201108,LORRAINE,109,555561,594060,658097,336827,206112,2350657,7,7,6
6505,201108,MIDI-PYRENEES,43,661129,703117,792502,441317,305355,2903420,8,7,6
6506,201108,NORD-PAS-DE-CALAIS,53,1085537,1074019,1062213,513245,307001,4042015,5,5,4
6507,201108,PAYS-DE-LA-LOIRE,35,918142,879018,954546,513503,335904,3601113,7,7,6
6508,201108,PICARDIE,52,499506,481778,526267,259503,151101,1918155,6,5,4
6509,201108,POITOU-CHARENTES,125,398192,395154,487005,294917,202505,1777773,9,8,7
6510,201108,PROVENCE-ALPES-COTE-D-AZUR,104,1135570,1156231,1323397,791794,509077,4916069,9,9,7
6511,201108,ILE-DE-FRANCE,31,3071017,3493039,3131223,1383699,773873,11852851,6,6,5
6512,201108,RHONE-ALPES,312,1593489,1620992,1670893,870502,527665,6283541,8,8,6
6513,201107,ALSACE,162,448112,479905,526481,250849,146978,1852325,7,7,6
6514,201107,AQUITAINE,267,732120,765143,896030,516065,344875,3254233,6,6,5
6515,201107,AUVERGNE,504,294709,305778,375485,223830,150880,1350682,10,9,8
6516,201107,BASSE-NORMANDIE,20,354514,336201,401766,228888,154315,1475684,5,4,4
6517,201107,BOURGOGNE,60,372023,369737,450664,269109,181201,1642734,6,6,5
6518,201107,BRETAGNE,163,780408,757104,866181,492894,321180,3217767,6,6,5
6519,201107,CENTRE,102,614629,592449,695479,392862,261416,2556835,5,5,4
6520,201107,CHAMPAGNE-ARDENNE,454,324898,328037,365168,196057,121893,1336053,5,5,4
6521,201107,CORSE,320,65399,75182,88943,53312,31650,314486,6,0,0
6522,201107,FRANCHE-COMTE,201,290000,286318,316818,173479,106825,1173440,6,6,4
6523,201107,HAUTE-NORMANDIE,111,469779,459077,499888,255855,154794,1839393,6,6,5
6524,201107,LANGUEDOC-ROUSSILLON,389,622980,619529,715033,435841,276663,2670046,6,6,5
6525,201107,LIMOUSIN,445,152694,159995,203959,127575,96849,741072,11,10,8
6526,201107,LORRAINE,208,555561,594060,658097,336827,206112,2350657,7,7,6
6527,201107,MIDI-PYRENEES,254,661129,703117,792502,441317,305355,2903420,8,7,6
6528,201107,NORD-PAS-DE-CALAIS,76,1085537,1074019,1062213,513245,307001,4042015,5,5,4
6529,201107,PAYS-DE-LA-LOIRE,102,918142,879018,954546,513503,335904,3601113,7,7,6
6530,201107,PICARDIE,60,499506,481778,526267,259503,151101,1918155,6,5,4
6531,201107,POITOU-CHARENTES,311,398192,395154,487005,294917,202505,1777773,9,8,7
6532,201107,PROVENCE-ALPES-COTE-D-AZUR,340,1135570,1156231,1323397,791794,509077,4916069,9,9,7
6533,201107,ILE-DE-FRANCE,78,3071017,3493039,3131223,1383699,773873,11852851,6,6,5
6534,201107,RHONE-ALPES,355,1593489,1620992,1670893,870502,527665,6283541,8,8,6
6535,201106,ALSACE,391,448112,479905,526481,250849,146978,1852325,7,7,6
6536,201106,AQUITAINE,325,732120,765143,896030,516065,344875,3254233,6,6,5
6537,201106,AUVERGNE,786,294709,305778,375485,223830,150880,1350682,10,9,8
6538,201106,BASSE-NORMANDIE,44,354514,336201,401766,228888,154315,1475684,5,4,4
6539,201106,BOURGOGNE,91,372023,369737,450664,269109,181201,1642734,6,6,5
6540,201106,BRETAGNE,219,780408,757104,866181,492894,321180,3217767,6,6,5
6541,201106,CENTRE,291,614629,592449,695479,392862,261416,2556835,5,5,4
6542,201106,CHAMPAGNE-ARDENNE,474,324898,328037,365168,196057,121893,1336053,5,5,4
6543,201106,CORSE,405,65399,75182,88943,53312,31650,314486,6,0,0
6544,201106,FRANCHE-COMTE,299,290000,286318,316818,173479,106825,1173440,6,6,4
6545,201106,HAUTE-NORMANDIE,94,469779,459077,499888,255855,154794,1839393,6,6,5
6546,201106,LANGUEDOC-ROUSSILLON,493,622980,619529,715033,435841,276663,2670046,6,6,5
6547,201106,LIMOUSIN,828,152694,159995,203959,127575,96849,741072,11,10,8
6548,201106,LORRAINE,308,555561,594060,658097,336827,206112,2350657,7,7,6
6549,201106,MIDI-PYRENEES,216,661129,703117,792502,441317,305355,2903420,8,7,6
6550,201106,NORD-PAS-DE-CALAIS,79,1085537,1074019,1062213,513245,307001,4042015,5,5,4
6551,201106,PAYS-DE-LA-LOIRE,208,918142,879018,954546,513503,335904,3601113,7,7,6
6552,201106,PICARDIE,152,499506,481778,526267,259503,151101,1918155,6,5,4
6553,201106,POITOU-CHARENTES,490,398192,395154,487005,294917,202505,1777773,9,8,7
6554,201106,PROVENCE-ALPES-COTE-D-AZUR,470,1135570,1156231,1323397,791794,509077,4916069,9,9,7
6555,201106,ILE-DE-FRANCE,164,3071017,3493039,3131223,1383699,773873,11852851,6,6,5
6556,201106,RHONE-ALPES,624,1593489,1620992,1670893,870502,527665,6283541,8,8,6
6557,201105,ALSACE,510,448112,479905,526481,250849,146978,1852325,9,9,7
6558,201105,AQUITAINE,463,732120,765143,896030,516065,344875,3254233,10,9,8
6559,201105,AUVERGNE,848,294709,305778,375485,223830,150880,1350682,12,12,9
6560,201105,BASSE-NORMANDIE,59,354514,336201,401766,228888,154315,1475684,12,11,10
6561,201105,BOURGOGNE,175,372023,369737,450664,269109,181201,1642734,10,9,7
6562,201105,BRETAGNE,397,780408,757104,866181,492894,321180,3217767,11,11,9
6563,201105,CENTRE,424,614629,592449,695479,392862,261416,2556835,12,11,9
6564,201105,CHAMPAGNE-ARDENNE,584,324898,328037,365168,196057,121893,1336053,10,9,8
6565,201105,CORSE,584,65399,75182,88943,53312,31650,314486,10,0,0
6566,201105,FRANCHE-COMTE,477,290000,286318,316818,173479,106825,1173440,9,9,7
6567,201105,HAUTE-NORMANDIE,94,469779,459077,499888,255855,154794,1839393,11,10,9
6568,201105,LANGUEDOC-ROUSSILLON,436,622980,619529,715033,435841,276663,2670046,8,8,7
6569,201105,LIMOUSIN,789,152694,159995,203959,127575,96849,741072,17,17,14
6570,201105,LORRAINE,448,555561,594060,658097,336827,206112,2350657,9,9,7
6571,201105,MIDI-PYRENEES,478,661129,703117,792502,441317,305355,2903420,10,9,8
6572,201105,NORD-PAS-DE-CALAIS,364,1085537,1074019,1062213,513245,307001,4042015,12,11,10
6573,201105,PAYS-DE-LA-LOIRE,256,918142,879018,954546,513503,335904,3601113,12,12,10
6574,201105,PICARDIE,183,499506,481778,526267,259503,151101,1918155,12,12,10
6575,201105,POITOU-CHARENTES,557,398192,395154,487005,294917,202505,1777773,12,12,10
6576,201105,PROVENCE-ALPES-COTE-D-AZUR,559,1135570,1156231,1323397,791794,509077,4916069,13,12,10
6577,201105,ILE-DE-FRANCE,194,3071017,3493039,3131223,1383699,773873,11852851,12,12,10
6578,201105,RHONE-ALPES,848,1593489,1620992,1670893,870502,527665,6283541,11,10,9
6579,201104,ALSACE,394,448112,479905,526481,250849,146978,1852325,9,9,7
6580,201104,AQUITAINE,314,732120,765143,896030,516065,344875,3254233,10,9,8
6581,201104,AUVERGNE,752,294709,305778,375485,223830,150880,1350682,12,12,9
6582,201104,BASSE-NORMANDIE,105,354514,336201,401766,228888,154315,1475684,12,11,10
6583,201104,BOURGOGNE,182,372023,369737,450664,269109,181201,1642734,10,9,7
6584,201104,BRETAGNE,430,780408,757104,866181,492894,321180,3217767,11,11,9
6585,201104,CENTRE,432,614629,592449,695479,392862,261416,2556835,12,11,9
6586,201104,CHAMPAGNE-ARDENNE,594,324898,328037,365168,196057,121893,1336053,10,9,8
6587,201104,CORSE,1303,65399,75182,88943,53312,31650,314486,10,0,0
6588,201104,FRANCHE-COMTE,388,290000,286318,316818,173479,106825,1173440,9,9,7
6589,201104,HAUTE-NORMANDIE,159,469779,459077,499888,255855,154794,1839393,11,10,9
6590,201104,LANGUEDOC-ROUSSILLON,728,622980,619529,715033,435841,276663,2670046,8,8,7
6591,201104,LIMOUSIN,980,152694,159995,203959,127575,96849,741072,17,17,14
6592,201104,LORRAINE,347,555561,594060,658097,336827,206112,2350657,9,9,7
6593,201104,MIDI-PYRENEES,583,661129,703117,792502,441317,305355,2903420,10,9,8
6594,201104,NORD-PAS-DE-CALAIS,534,1085537,1074019,1062213,513245,307001,4042015,12,11,10
6595,201104,PAYS-DE-LA-LOIRE,80,918142,879018,954546,513503,335904,3601113,12,12,10
6596,201104,PICARDIE,414,499506,481778,526267,259503,151101,1918155,12,12,10
6597,201104,POITOU-CHARENTES,746,398192,395154,487005,294917,202505,1777773,12,12,10
6598,201104,PROVENCE-ALPES-COTE-D-AZUR,548,1135570,1156231,1323397,791794,509077,4916069,13,12,10
6599,201104,ILE-DE-FRANCE,229,3071017,3493039,3131223,1383699,773873,11852851,12,12,10
6600,201104,RHONE-ALPES,922,1593489,1620992,1670893,870502,527665,6283541,11,10,9
6601,201103,ALSACE,219,448112,479905,526481,250849,146978,1852325,9,9,7
6602,201103,AQUITAINE,229,732120,765143,896030,516065,344875,3254233,10,9,8
6603,201103,AUVERGNE,568,294709,305778,375485,223830,150880,1350682,12,12,9
6604,201103,BASSE-NORMANDIE,187,354514,336201,401766,228888,154315,1475684,12,11,10
6605,201103,BOURGOGNE,140,372023,369737,450664,269109,181201,1642734,10,9,7
6606,201103,BRETAGNE,427,780408,757104,866181,492894,321180,3217767,11,11,9
6607,201103,CENTRE,653,614629,592449,695479,392862,261416,2556835,12,11,9
6608,201103,CHAMPAGNE-ARDENNE,529,324898,328037,365168,196057,121893,1336053,10,9,8
6609,201103,CORSE,949,65399,75182,88943,53312,31650,314486,10,0,0
6610,201103,FRANCHE-COMTE,225,290000,286318,316818,173479,106825,1173440,9,9,7
6611,201103,HAUTE-NORMANDIE,264,469779,459077,499888,255855,154794,1839393,11,10,9
6612,201103,LANGUEDOC-ROUSSILLON,618,622980,619529,715033,435841,276663,2670046,8,8,7
6613,201103,LIMOUSIN,905,152694,159995,203959,127575,96849,741072,17,17,14
6614,201103,LORRAINE,278,555561,594060,658097,336827,206112,2350657,9,9,7
6615,201103,MIDI-PYRENEES,520,661129,703117,792502,441317,305355,2903420,10,9,8
6616,201103,NORD-PAS-DE-CALAIS,922,1085537,1074019,1062213,513245,307001,4042015,12,11,10
6617,201103,PAYS-DE-LA-LOIRE,201,918142,879018,954546,513503,335904,3601113,12,12,10
6618,201103,PICARDIE,278,499506,481778,526267,259503,151101,1918155,12,12,10
6619,201103,POITOU-CHARENTES,435,398192,395154,487005,294917,202505,1777773,12,12,10
6620,201103,PROVENCE-ALPES-COTE-D-AZUR,490,1135570,1156231,1323397,791794,509077,4916069,13,12,10
6621,201103,ILE-DE-FRANCE,232,3071017,3493039,3131223,1383699,773873,11852851,12,12,10
6622,201103,RHONE-ALPES,665,1593489,1620992,1670893,870502,527665,6283541,11,10,9
6623,201102,ALSACE,359,448112,479905,526481,250849,146978,1852325,9,9,7
6624,201102,AQUITAINE,290,732120,765143,896030,516065,344875,3254233,10,9,8
6625,201102,AUVERGNE,376,294709,305778,375485,223830,150880,1350682,12,12,9
6626,201102,BASSE-NORMANDIE,389,354514,336201,401766,228888,154315,1475684,12,11,10
6627,201102,BOURGOGNE,167,372023,369737,450664,269109,181201,1642734,10,9,7
6628,201102,BRETAGNE,540,780408,757104,866181,492894,321180,3217767,11,11,9
6629,201102,CENTRE,657,614629,592449,695479,392862,261416,2556835,12,11,9
6630,201102,CHAMPAGNE-ARDENNE,430,324898,328037,365168,196057,121893,1336053,10,9,8
6631,201102,CORSE,515,65399,75182,88943,53312,31650,314486,10,0,0
6632,201102,FRANCHE-COMTE,302,290000,286318,316818,173479,106825,1173440,9,9,7
6633,201102,HAUTE-NORMANDIE,281,469779,459077,499888,255855,154794,1839393,11,10,9
6634,201102,LANGUEDOC-ROUSSILLON,474,622980,619529,715033,435841,276663,2670046,8,8,7
6635,201102,LIMOUSIN,757,152694,159995,203959,127575,96849,741072,17,17,14
6636,201102,LORRAINE,185,555561,594060,658097,336827,206112,2350657,9,9,7
6637,201102,MIDI-PYRENEES,258,661129,703117,792502,441317,305355,2903420,10,9,8
6638,201102,NORD-PAS-DE-CALAIS,1555,1085537,1074019,1062213,513245,307001,4042015,12,11,10
6639,201102,PAYS-DE-LA-LOIRE,293,918142,879018,954546,513503,335904,3601113,12,12,10
6640,201102,PICARDIE,442,499506,481778,526267,259503,151101,1918155,12,12,10
6641,201102,POITOU-CHARENTES,542,398192,395154,487005,294917,202505,1777773,12,12,10
6642,201102,PROVENCE-ALPES-COTE-D-AZUR,385,1135570,1156231,1323397,791794,509077,4916069,13,12,10
6643,201102,ILE-DE-FRANCE,310,3071017,3493039,3131223,1383699,773873,11852851,12,12,10
6644,201102,RHONE-ALPES,484,1593489,1620992,1670893,870502,527665,6283541,11,10,9
6645,201101,ALSACE,234,448112,479905,526481,250849,146978,1852325,9,9,7
6646,201101,AQUITAINE,181,732120,765143,896030,516065,344875,3254233,10,9,8
6647,201101,AUVERGNE,369,294709,305778,375485,223830,150880,1350682,12,12,9
6648,201101,BASSE-NORMANDIE,553,354514,336201,401766,228888,154315,1475684,12,11,10
6649,201101,BOURGOGNE,134,372023,369737,450664,269109,181201,1642734,10,9,7
6650,201101,BRETAGNE,494,780408,757104,866181,492894,321180,3217767,11,11,9
6651,201101,CENTRE,506,614629,592449,695479,392862,261416,2556835,12,11,9
6652,201101,CHAMPAGNE-ARDENNE,488,324898,328037,365168,196057,121893,1336053,10,9,8
6653,201101,CORSE,359,65399,75182,88943,53312,31650,314486,10,0,0
6654,201101,FRANCHE-COMTE,287,290000,286318,316818,173479,106825,1173440,9,9,7
6655,201101,HAUTE-NORMANDIE,191,469779,459077,499888,255855,154794,1839393,11,10,9
6656,201101,LANGUEDOC-ROUSSILLON,367,622980,619529,715033,435841,276663,2670046,8,8,7
6657,201101,LIMOUSIN,872,152694,159995,203959,127575,96849,741072,17,17,14
6658,201101,LORRAINE,162,555561,594060,658097,336827,206112,2350657,9,9,7
6659,201101,MIDI-PYRENEES,123,661129,703117,792502,441317,305355,2903420,10,9,8
6660,201101,NORD-PAS-DE-CALAIS,1573,1085537,1074019,1062213,513245,307001,4042015,12,11,10
6661,201101,PAYS-DE-LA-LOIRE,344,918142,879018,954546,513503,335904,3601113,12,12,10
6662,201101,PICARDIE,393,499506,481778,526267,259503,151101,1918155,12,12,10
6663,201101,POITOU-CHARENTES,594,398192,395154,487005,294917,202505,1777773,12,12,10
6664,201101,PROVENCE-ALPES-COTE-D-AZUR,302,1135570,1156231,1323397,791794,509077,4916069,13,12,10
6665,201101,ILE-DE-FRANCE,496,3071017,3493039,3131223,1383699,773873,11852851,12,12,10
6666,201101,RHONE-ALPES,431,1593489,1620992,1670893,870502,527665,6283541,11,10,9
6667,201052,ALSACE,118,447694,483342,527395,243392,143864,1845687,4,3,3
6668,201052,AQUITAINE,115,728896,768672,895332,500042,339410,3232352,5,4,4
6669,201052,AUVERGNE,210,295697,307312,378312,217297,148769,1347387,4,3,3
6670,201052,BASSE-NORMANDIE,444,355950,340551,403675,222035,151283,1473494,7,6,6
6671,201052,BOURGOGNE,50,373828,373724,454739,260831,178993,1642115,4,3,3
6672,201052,BRETAGNE,317,777642,762660,863756,478800,316208,3199066,5,5,4
6673,201052,CENTRE,450,613259,598568,697229,381820,257189,2548065,4,4,3
6674,201052,CHAMPAGNE-ARDENNE,456,327038,330916,368259,189828,119882,1335923,5,4,3
6675,201052,CORSE,240,64870,74478,88294,51244,30807,309693,10,0,0
6676,201052,FRANCHE-COMTE,269,290711,289804,317295,169068,104885,1171763,5,5,4
6677,201052,HAUTE-NORMANDIE,121,471755,463838,501679,247604,152078,1836954,9,8,7
6678,201052,LANGUEDOC-ROUSSILLON,296,614422,619888,709633,421307,271100,2636350,6,6,5
6679,201052,LIMOUSIN,294,152799,162201,205375,125623,96773,742771,6,6,6
6680,201052,LORRAINE,118,558344,601215,661241,327207,202913,2350920,4,3,3
6681,201052,MIDI-PYRENEES,91,655955,705384,789655,429438,301324,2881756,4,3,3
6682,201052,NORD-PAS-DE-CALAIS,569,1089451,1081795,1066016,497225,303670,4038157,7,6,5
6683,201052,PAYS-DE-LA-LOIRE,407,910199,883393,951867,497499,328537,3571495,6,5,5
6684,201052,PICARDIE,233,501336,486224,527970,250511,148803,1914844,5,4,3
6685,201052,POITOU-CHARENTES,566,397865,399574,487864,285689,199371,1770363,4,4,3
6686,201052,PROVENCE-ALPES-COTE-D-AZUR,198,1136230,1160822,1324341,774758,503004,4899155,6,5,4
6687,201052,ILE-DE-FRANCE,466,3056145,3502425,3125251,1341662,760751,11786234,7,6,5
6688,201052,RHONE-ALPES,269,1586506,1617267,1664381,846052,516485,6230691,4,4,3
6689,201051,ALSACE,151,447694,483342,527395,243392,143864,1845687,4,3,3
6690,201051,AQUITAINE,169,728896,768672,895332,500042,339410,3232352,5,4,4
6691,201051,AUVERGNE,105,295697,307312,378312,217297,148769,1347387,4,3,3
6692,201051,BASSE-NORMANDIE,319,355950,340551,403675,222035,151283,1473494,7,6,6
6693,201051,BOURGOGNE,81,373828,373724,454739,260831,178993,1642115,4,3,3
6694,201051,BRETAGNE,270,777642,762660,863756,478800,316208,3199066,5,5,4
6695,201051,CENTRE,334,613259,598568,697229,381820,257189,2548065,4,4,3
6696,201051,CHAMPAGNE-ARDENNE,157,327038,330916,368259,189828,119882,1335923,5,4,3
6697,201051,CORSE,61,64870,74478,88294,51244,30807,309693,10,0,0
6698,201051,FRANCHE-COMTE,278,290711,289804,317295,169068,104885,1171763,5,5,4
6699,201051,HAUTE-NORMANDIE,260,471755,463838,501679,247604,152078,1836954,9,8,7
6700,201051,LANGUEDOC-ROUSSILLON,93,614422,619888,709633,421307,271100,2636350,6,6,5
6701,201051,LIMOUSIN,203,152799,162201,205375,125623,96773,742771,6,6,6
6702,201051,LORRAINE,49,558344,601215,661241,327207,202913,2350920,4,3,3
6703,201051,MIDI-PYRENEES,86,655955,705384,789655,429438,301324,2881756,4,3,3
6704,201051,NORD-PAS-DE-CALAIS,372,1089451,1081795,1066016,497225,303670,4038157,7,6,5
6705,201051,PAYS-DE-LA-LOIRE,198,910199,883393,951867,497499,328537,3571495,6,5,5
6706,201051,PICARDIE,215,501336,486224,527970,250511,148803,1914844,5,4,3
6707,201051,POITOU-CHARENTES,344,397865,399574,487864,285689,199371,1770363,4,4,3
6708,201051,PROVENCE-ALPES-COTE-D-AZUR,113,1136230,1160822,1324341,774758,503004,4899155,6,5,4
6709,201051,ILE-DE-FRANCE,345,3056145,3502425,3125251,1341662,760751,11786234,7,6,5
6710,201051,RHONE-ALPES,175,1586506,1617267,1664381,846052,516485,6230691,4,4,3
6711,201050,ALSACE,45,447694,483342,527395,243392,143864,1845687,4,3,3
6712,201050,AQUITAINE,131,728896,768672,895332,500042,339410,3232352,5,4,4
6713,201050,AUVERGNE,50,295697,307312,378312,217297,148769,1347387,4,3,3
