Id,week,region_name,TauxGrippe,pop_0_19,pop_20_39,pop_40_59,pop_60_74,pop_75_plus,pop_total,requete_grippe,requete_grippe_aviaire_vaccin,requete_grippe_aviaire_vaccin_porcine_porc_H1N1_AH1N1_A_mexicaine_Mexique_pandemie,week_date,year,month,month_date
7667,201007,HAUTE-NORMANDIE,5,471755,463838,501679,247604,152078,1836954,4,4,1,2010-02-15,2010,Février,2010-02-01
7668,201007,LANGUEDOC-ROUSSILLON,13,614422,619888,709633,421307,271100,2636350,3,2,1,2010-02-15,2010,Février,2010-02-01
7669,201007,LIMOUSIN,70,152799,162201,205375,125623,96773,742771,12,9,5,2010-02-15,2010,Février,2010-02-01
7670,201007,LORRAINE,21,558344,601215,661241,327207,202913,2350920,5,5,1,2010-02-15,2010,Février,2010-02-01
7671,201007,MIDI-PYRENEES,48,655955,705384,789655,429438,301324,2881756,3,3,1,2010-02-15,2010,Février,2010-02-01
7672,201007,NORD-PAS-DE-CALAIS,44,1089451,1081795,1066016,497225,303670,4038157,5,5,2,2010-02-15,2010,Février,2010-02-01
7673,201007,PAYS-DE-LA-LOIRE,0,910199,883393,951867,497499,328537,3571495,4,4,2,2010-02-15,2010,Février,2010-02-01
7674,201007,PICARDIE,19,501336,486224,527970,250511,148803,1914844,5,4,1,2010-02-15,2010,Février,2010-02-01
7675,201007,POITOU-CHARENTES,0,397865,399574,487864,285689,199371,1770363,5,4,2,2010-02-15,2010,Février,2010-02-01
7676,201007,PROVENCE-ALPES-COTE-D-AZUR,8,1136230,1160822,1324341,774758,503004,4899155,4,4,1,2010-02-15,2010,Février,2010-02-01
7677,201007,ILE-DE-FRANCE,23,3056145,3502425,3125251,1341662,760751,11786234,5,5,2,2010-02-15,2010,Février,2010-02-01
7678,201007,RHONE-ALPES,100,1586506,1617267,1664381,846052,516485,6230691,4,4,1,2010-02-15,2010,Février,2010-02-01
7679,201006,ALSACE,0,447694,483342,527395,243392,143864,1845687,4,3,1,2010-02-08,2010,Février,2010-02-01
7680,201006,AQUITAINE,0,728896,768672,895332,500042,339410,3232352,4,4,1,2010-02-08,2010,Février,2010-02-01
7681,201006,AUVERGNE,61,295697,307312,378312,217297,148769,1347387,5,5,1,2010-02-08,2010,Février,2010-02-01
7682,201006,BASSE-NORMANDIE,31,355950,340551,403675,222035,151283,1473494,6,6,2,2010-02-08,2010,Février,2010-02-01
7683,201006,BOURGOGNE,16,373828,373724,454739,260831,178993,1642115,7,6,2,2010-02-08,2010,Février,2010-02-01
7684,201006,BRETAGNE,54,777642,762660,863756,478800,316208,3199066,4,4,1,2010-02-08,2010,Février,2010-02-01
7685,201006,CENTRE,13,613259,598568,697229,381820,257189,2548065,5,4,1,2010-02-08,2010,Février,2010-02-01
7686,201006,CHAMPAGNE-ARDENNE,30,327038,330916,368259,189828,119882,1335923,4,3,1,2010-02-08,2010,Février,2010-02-01
7687,201006,CORSE,6,64870,74478,88294,51244,30807,309693,0,0,0,2010-02-08,2010,Février,2010-02-01
7688,201006,FRANCHE-COMTE,20,290711,289804,317295,169068,104885,1171763,6,6,6,2010-02-08,2010,Février,2010-02-01
7689,201006,HAUTE-NORMANDIE,48,471755,463838,501679,247604,152078,1836954,4,4,1,2010-02-08,2010,Février,2010-02-01
7690,201006,LANGUEDOC-ROUSSILLON,20,614422,619888,709633,421307,271100,2636350,3,2,1,2010-02-08,2010,Février,2010-02-01
7691,201006,LIMOUSIN,77,152799,162201,205375,125623,96773,742771,12,9,5,2010-02-08,2010,Février,2010-02-01
7692,201006,LORRAINE,10,558344,601215,661241,327207,202913,2350920,5,5,1,2010-02-08,2010,Février,2010-02-01
7693,201006,MIDI-PYRENEES,14,655955,705384,789655,429438,301324,2881756,3,3,1,2010-02-08,2010,Février,2010-02-01
7694,201006,NORD-PAS-DE-CALAIS,147,1089451,1081795,1066016,497225,303670,4038157,5,5,2,2010-02-08,2010,Février,2010-02-01
7695,201006,PAYS-DE-LA-LOIRE,19,910199,883393,951867,497499,328537,3571495,4,4,2,2010-02-08,2010,Février,2010-02-01
7696,201006,PICARDIE,38,501336,486224,527970,250511,148803,1914844,5,4,1,2010-02-08,2010,Février,2010-02-01
7697,201006,POITOU-CHARENTES,66,397865,399574,487864,285689,199371,1770363,5,4,2,2010-02-08,2010,Février,2010-02-01
7698,201006,PROVENCE-ALPES-COTE-D-AZUR,33,1136230,1160822,1324341,774758,503004,4899155,4,4,1,2010-02-08,2010,Février,2010-02-01
7699,201006,ILE-DE-FRANCE,15,3056145,3502425,3125251,1341662,760751,11786234,5,5,2,2010-02-08,2010,Février,2010-02-01
7700,201006,RHONE-ALPES,79,1586506,1617267,1664381,846052,516485,6230691,4,4,1,2010-02-08,2010,Février,2010-02-01
7701,201005,ALSACE,36,447694,483342,527395,243392,143864,1845687,4,3,1,2010-02-01,2010,Février,2010-02-01
7702,201005,AQUITAINE,7,728896,768672,895332,500042,339410,3232352,4,4,1,2010-02-01,2010,Février,2010-02-01
7703,201005,AUVERGNE,52,295697,307312,378312,217297,148769,1347387,5,5,1,2010-02-01,2010,Février,2010-02-01
7704,201005,BASSE-NORMANDIE,31,355950,340551,403675,222035,151283,1473494,6,6,2,2010-02-01,2010,Février,2010-02-01
7705,201005,BOURGOGNE,16,373828,373724,454739,260831,178993,1642115,7,6,2,2010-02-01,2010,Février,2010-02-01
7706,201005,BRETAGNE,102,777642,762660,863756,478800,316208,3199066,4,4,1,2010-02-01,2010,Février,2010-02-01
7707,201005,CENTRE,16,613259,598568,697229,381820,257189,2548065,5,4,1,2010-02-01,2010,Février,2010-02-01
7708,201005,CHAMPAGNE-ARDENNE,106,327038,330916,368259,189828,119882,1335923,4,3,1,2010-02-01,2010,Février,2010-02-01
7709,201005,CORSE,3,64870,74478,88294,51244,30807,309693,0,0,0,2010-02-01,2010,Février,2010-02-01
7710,201005,FRANCHE-COMTE,50,290711,289804,317295,169068,104885,1171763,6,6,6,2010-02-01,2010,Février,2010-02-01
7711,201005,HAUTE-NORMANDIE,36,471755,463838,501679,247604,152078,1836954,4,4,1,2010-02-01,2010,Février,2010-02-01
7712,201005,LANGUEDOC-ROUSSILLON,62,614422,619888,709633,421307,271100,2636350,3,2,1,2010-02-01,2010,Février,2010-02-01
7713,201005,LIMOUSIN,17,152799,162201,205375,125623,96773,742771,12,9,5,2010-02-01,2010,Février,2010-02-01
7714,201005,LORRAINE,8,558344,601215,661241,327207,202913,2350920,5,5,1,2010-02-01,2010,Février,2010-02-01
7715,201005,MIDI-PYRENEES,32,655955,705384,789655,429438,301324,2881756,3,3,1,2010-02-01,2010,Février,2010-02-01
7716,201005,NORD-PAS-DE-CALAIS,0,1089451,1081795,1066016,497225,303670,4038157,5,5,2,2010-02-01,2010,Février,2010-02-01
7717,201005,PAYS-DE-LA-LOIRE,0,910199,883393,951867,497499,328537,3571495,4,4,2,2010-02-01,2010,Février,2010-02-01
7718,201005,PICARDIE,32,501336,486224,527970,250511,148803,1914844,5,4,1,2010-02-01,2010,Février,2010-02-01
7719,201005,POITOU-CHARENTES,6,397865,399574,487864,285689,199371,1770363,5,4,2,2010-02-01,2010,Février,2010-02-01
7720,201005,PROVENCE-ALPES-COTE-D-AZUR,54,1136230,1160822,1324341,774758,503004,4899155,4,4,1,2010-02-01,2010,Février,2010-02-01
7721,201005,ILE-DE-FRANCE,25,3056145,3502425,3125251,1341662,760751,11786234,5,5,2,2010-02-01,2010,Février,2010-02-01
7722,201005,RHONE-ALPES,43,1586506,1617267,1664381,846052,516485,6230691,4,4,1,2010-02-01,2010,Février,2010-02-01
7723,201004,ALSACE,104,447694,483342,527395,243392,143864,1845687,11,9,3,2010-01-25,2010,Janvier,2010-01-01
7724,201004,AQUITAINE,12,728896,768672,895332,500042,339410,3232352,14,12,3,2010-01-25,2010,Janvier,2010-01-01
7725,201004,AUVERGNE,38,295697,307312,378312,217297,148769,1347387,13,12,4,2010-01-25,2010,Janvier,2010-01-01
7726,201004,BASSE-NORMANDIE,49,355950,340551,403675,222035,151283,1473494,14,12,4,2010-01-25,2010,Janvier,2010-01-01
7727,201004,BOURGOGNE,42,373828,373724,454739,260831,178993,1642115,15,13,3,2010-01-25,2010,Janvier,2010-01-01
7728,201004,BRETAGNE,82,777642,762660,863756,478800,316208,3199066,16,14,3,2010-01-25,2010,Janvier,2010-01-01
7729,201004,CENTRE,6,613259,598568,697229,381820,257189,2548065,13,12,3,2010-01-25,2010,Janvier,2010-01-01
7730,201004,CHAMPAGNE-ARDENNE,87,327038,330916,368259,189828,119882,1335923,18,17,3,2010-01-25,2010,Janvier,2010-01-01
7731,201004,CORSE,144,64870,74478,88294,51244,30807,309693,33,0,0,2010-01-25,2010,Janvier,2010-01-01
7732,201004,FRANCHE-COMTE,64,290711,289804,317295,169068,104885,1171763,15,10,6,2010-01-25,2010,Janvier,2010-01-01
7733,201004,HAUTE-NORMANDIE,11,471755,463838,501679,247604,152078,1836954,19,16,3,2010-01-25,2010,Janvier,2010-01-01
7734,201004,LANGUEDOC-ROUSSILLON,50,614422,619888,709633,421307,271100,2636350,11,10,3,2010-01-25,2010,Janvier,2010-01-01
7735,201004,LIMOUSIN,41,152799,162201,205375,125623,96773,742771,19,19,9,2010-01-25,2010,Janvier,2010-01-01
7736,201004,LORRAINE,9,558344,601215,661241,327207,202913,2350920,13,12,2,2010-01-25,2010,Janvier,2010-01-01
7737,201004,MIDI-PYRENEES,106,655955,705384,789655,429438,301324,2881756,13,11,3,2010-01-25,2010,Janvier,2010-01-01
7738,201004,NORD-PAS-DE-CALAIS,104,1089451,1081795,1066016,497225,303670,4038157,16,15,3,2010-01-25,2010,Janvier,2010-01-01
7739,201004,PAYS-DE-LA-LOIRE,9,910199,883393,951867,497499,328537,3571495,15,13,2,2010-01-25,2010,Janvier,2010-01-01
7740,201004,PICARDIE,46,501336,486224,527970,250511,148803,1914844,16,14,4,2010-01-25,2010,Janvier,2010-01-01
7741,201004,POITOU-CHARENTES,42,397865,399574,487864,285689,199371,1770363,11,11,2,2010-01-25,2010,Janvier,2010-01-01
7742,201004,PROVENCE-ALPES-COTE-D-AZUR,53,1136230,1160822,1324341,774758,503004,4899155,14,12,3,2010-01-25,2010,Janvier,2010-01-01
7743,201004,ILE-DE-FRANCE,37,3056145,3502425,3125251,1341662,760751,11786234,17,15,4,2010-01-25,2010,Janvier,2010-01-01
7744,201004,RHONE-ALPES,63,1586506,1617267,1664381,846052,516485,6230691,14,13,3,2010-01-25,2010,Janvier,2010-01-01
7745,201003,ALSACE,43,447694,483342,527395,243392,143864,1845687,11,9,3,2010-01-18,2010,Janvier,2010-01-01
7746,201003,AQUITAINE,14,728896,768672,895332,500042,339410,3232352,14,12,3,2010-01-18,2010,Janvier,2010-01-01
7747,201003,AUVERGNE,38,295697,307312,378312,217297,148769,1347387,13,12,4,2010-01-18,2010,Janvier,2010-01-01
7748,201003,BASSE-NORMANDIE,44,355950,340551,403675,222035,151283,1473494,14,12,4,2010-01-18,2010,Janvier,2010-01-01
7749,201003,BOURGOGNE,50,373828,373724,454739,260831,178993,1642115,15,13,3,2010-01-18,2010,Janvier,2010-01-01
7750,201003,BRETAGNE,130,777642,762660,863756,478800,316208,3199066,16,14,3,2010-01-18,2010,Janvier,2010-01-01
7751,201003,CENTRE,71,613259,598568,697229,381820,257189,2548065,13,12,3,2010-01-18,2010,Janvier,2010-01-01
7752,201003,CHAMPAGNE-ARDENNE,47,327038,330916,368259,189828,119882,1335923,18,17,3,2010-01-18,2010,Janvier,2010-01-01
7753,201003,CORSE,78,64870,74478,88294,51244,30807,309693,33,0,0,2010-01-18,2010,Janvier,2010-01-01
7754,201003,FRANCHE-COMTE,79,290711,289804,317295,169068,104885,1171763,15,10,6,2010-01-18,2010,Janvier,2010-01-01
7755,201003,HAUTE-NORMANDIE,35,471755,463838,501679,247604,152078,1836954,19,16,3,2010-01-18,2010,Janvier,2010-01-01
7756,201003,LANGUEDOC-ROUSSILLON,51,614422,619888,709633,421307,271100,2636350,11,10,3,2010-01-18,2010,Janvier,2010-01-01
7757,201003,LIMOUSIN,121,152799,162201,205375,125623,96773,742771,19,19,9,2010-01-18,2010,Janvier,2010-01-01
7758,201003,LORRAINE,6,558344,601215,661241,327207,202913,2350920,13,12,2,2010-01-18,2010,Janvier,2010-01-01
7759,201003,MIDI-PYRENEES,38,655955,705384,789655,429438,301324,2881756,13,11,3,2010-01-18,2010,Janvier,2010-01-01
7760,201003,NORD-PAS-DE-CALAIS,37,1089451,1081795,1066016,497225,303670,4038157,16,15,3,2010-01-18,2010,Janvier,2010-01-01
7761,201003,PAYS-DE-LA-LOIRE,56,910199,883393,951867,497499,328537,3571495,15,13,2,2010-01-18,2010,Janvier,2010-01-01
7762,201003,PICARDIE,46,501336,486224,527970,250511,148803,1914844,16,14,4,2010-01-18,2010,Janvier,2010-01-01
7763,201003,POITOU-CHARENTES,55,397865,399574,487864,285689,199371,1770363,11,11,2,2010-01-18,2010,Janvier,2010-01-01
7764,201003,PROVENCE-ALPES-COTE-D-AZUR,55,1136230,1160822,1324341,774758,503004,4899155,14,12,3,2010-01-18,2010,Janvier,2010-01-01
7765,201003,ILE-DE-FRANCE,41,3056145,3502425,3125251,1341662,760751,11786234,17,15,4,2010-01-18,2010,Janvier,2010-01-01
7766,201003,RHONE-ALPES,52,1586506,1617267,1664381,846052,516485,6230691,14,13,3,2010-01-18,2010,Janvier,2010-01-01
7767,201002,ALSACE,89,447694,483342,527395,243392,143864,1845687,11,9,3,2010-01-11,2010,Janvier,2010-01-01
7768,201002,AQUITAINE,41,728896,768672,895332,500042,339410,3232352,14,12,3,2010-01-11,2010,Janvier,2010-01-01
7769,201002,AUVERGNE,70,295697,307312,378312,217297,148769,1347387,13,12,4,2010-01-11,2010,Janvier,2010-01-01
7770,201002,BASSE-NORMANDIE,254,355950,340551,403675,222035,151283,1473494,14,12,4,2010-01-11,2010,Janvier,2010-01-01
7771,201002,BOURGOGNE,18,373828,373724,454739,260831,178993,1642115,15,13,3,2010-01-11,2010,Janvier,2010-01-01
7772,201002,BRETAGNE,107,777642,762660,863756,478800,316208,3199066,16,14,3,2010-01-11,2010,Janvier,2010-01-01
7773,201002,CENTRE,74,613259,598568,697229,381820,257189,2548065,13,12,3,2010-01-11,2010,Janvier,2010-01-01
7774,201002,CHAMPAGNE-ARDENNE,39,327038,330916,368259,189828,119882,1335923,18,17,3,2010-01-11,2010,Janvier,2010-01-01
7775,201002,CORSE,73,64870,74478,88294,51244,30807,309693,33,0,0,2010-01-11,2010,Janvier,2010-01-01
7776,201002,FRANCHE-COMTE,55,290711,289804,317295,169068,104885,1171763,15,10,6,2010-01-11,2010,Janvier,2010-01-01
7777,201002,HAUTE-NORMANDIE,75,471755,463838,501679,247604,152078,1836954,19,16,3,2010-01-11,2010,Janvier,2010-01-01
7778,201002,LANGUEDOC-ROUSSILLON,101,614422,619888,709633,421307,271100,2636350,11,10,3,2010-01-11,2010,Janvier,2010-01-01
7779,201002,LIMOUSIN,39,152799,162201,205375,125623,96773,742771,19,19,9,2010-01-11,2010,Janvier,2010-01-01
7780,201002,LORRAINE,22,558344,601215,661241,327207,202913,2350920,13,12,2,2010-01-11,2010,Janvier,2010-01-01
7781,201002,MIDI-PYRENEES,41,655955,705384,789655,429438,301324,2881756,13,11,3,2010-01-11,2010,Janvier,2010-01-01
7782,201002,NORD-PAS-DE-CALAIS,94,1089451,1081795,1066016,497225,303670,4038157,16,15,3,2010-01-11,2010,Janvier,2010-01-01
7783,201002,PAYS-DE-LA-LOIRE,25,910199,883393,951867,497499,328537,3571495,15,13,2,2010-01-11,2010,Janvier,2010-01-01
7784,201002,PICARDIE,87,501336,486224,527970,250511,148803,1914844,16,14,4,2010-01-11,2010,Janvier,2010-01-01
7785,201002,POITOU-CHARENTES,0,397865,399574,487864,285689,199371,1770363,11,11,2,2010-01-11,2010,Janvier,2010-01-01
7786,201002,PROVENCE-ALPES-COTE-D-AZUR,68,1136230,1160822,1324341,774758,503004,4899155,14,12,3,2010-01-11,2010,Janvier,2010-01-01
7787,201002,ILE-DE-FRANCE,78,3056145,3502425,3125251,1341662,760751,11786234,17,15,4,2010-01-11,2010,Janvier,2010-01-01
7788,201002,RHONE-ALPES,85,1586506,1617267,1664381,846052,516485,6230691,14,13,3,2010-01-11,2010,Janvier,2010-01-01
7789,201001,ALSACE,180,447694,483342,527395,243392,143864,1845687,11,9,3,2010-01-04,2010,Janvier,2010-01-01
7790,201001,AQUITAINE,61,728896,768672,895332,500042,339410,3232352,14,12,3,2010-01-04,2010,Janvier,2010-01-01
7791,201001,AUVERGNE,84,295697,307312,378312,217297,148769,1347387,13,12,4,2010-01-04,2010,Janvier,2010-01-01
7792,201001,BASSE-NORMANDIE,96,355950,340551,403675,222035,151283,1473494,14,12,4,2010-01-04,2010,Janvier,2010-01-01
7793,201001,BOURGOGNE,31,373828,373724,454739,260831,178993,1642115,15,13,3,2010-01-04,2010,Janvier,2010-01-01
7794,201001,BRETAGNE,144,777642,762660,863756,478800,316208,3199066,16,14,3,2010-01-04,2010,Janvier,2010-01-01
7795,201001,CENTRE,33,613259,598568,697229,381820,257189,2548065,13,12,3,2010-01-04,2010,Janvier,2010-01-01
7796,201001,CHAMPAGNE-ARDENNE,142,327038,330916,368259,189828,119882,1335923,18,17,3,2010-01-04,2010,Janvier,2010-01-01
7797,201001,CORSE,111,64870,74478,88294,51244,30807,309693,33,0,0,2010-01-04,2010,Janvier,2010-01-01
7798,201001,FRANCHE-COMTE,126,290711,289804,317295,169068,104885,1171763,15,10,6,2010-01-04,2010,Janvier,2010-01-01
7799,201001,HAUTE-NORMANDIE,119,471755,463838,501679,247604,152078,1836954,19,16,3,2010-01-04,2010,Janvier,2010-01-01
7800,201001,LANGUEDOC-ROUSSILLON,125,614422,619888,709633,421307,271100,2636350,11,10,3,2010-01-04,2010,Janvier,2010-01-01
7801,201001,LIMOUSIN,226,152799,162201,205375,125623,96773,742771,19,19,9,2010-01-04,2010,Janvier,2010-01-01
7802,201001,LORRAINE,53,558344,601215,661241,327207,202913,2350920,13,12,2,2010-01-04,2010,Janvier,2010-01-01
7803,201001,MIDI-PYRENEES,177,655955,705384,789655,429438,301324,2881756,13,11,3,2010-01-04,2010,Janvier,2010-01-01
7804,201001,NORD-PAS-DE-CALAIS,79,1089451,1081795,1066016,497225,303670,4038157,16,15,3,2010-01-04,2010,Janvier,2010-01-01
7805,201001,PAYS-DE-LA-LOIRE,35,910199,883393,951867,497499,328537,3571495,15,13,2,2010-01-04,2010,Janvier,2010-01-01
7806,201001,PICARDIE,58,501336,486224,527970,250511,148803,1914844,16,14,4,2010-01-04,2010,Janvier,2010-01-01
7807,201001,POITOU-CHARENTES,244,397865,399574,487864,285689,199371,1770363,11,11,2,2010-01-04,2010,Janvier,2010-01-01
7808,201001,PROVENCE-ALPES-COTE-D-AZUR,51,1136230,1160822,1324341,774758,503004,4899155,14,12,3,2010-01-04,2010,Janvier,2010-01-01
7809,201001,ILE-DE-FRANCE,87,3056145,3502425,3125251,1341662,760751,11786234,17,15,4,2010-01-04,2010,Janvier,2010-01-01
7810,201001,RHONE-ALPES,111,1586506,1617267,1664381,846052,516485,6230691,14,13,3,2010-01-04,2010,Janvier,2010-01-01
7811,200953,ALSACE,103,449858,489021,527265,236452,140457,1843053,11,9,3,2010-01-04,2010,Janvier,2010-01-01
7812,200953,AQUITAINE,119,724341,767861,894072,486051,333812,3206137,14,12,3,2010-01-04,2010,Janvier,2010-01-01
7813,200953,AUVERGNE,232,294078,311249,379965,212298,146374,1343964,13,12,4,2010-01-04,2010,Janvier,2010-01-01
7814,200953,BASSE-NORMANDIE,48,358704,343402,405244,215662,147868,1470880,14,12,4,2010-01-04,2010,Janvier,2010-01-01
7815,200953,BOURGOGNE,400,376740,375728,458649,254134,177189,1642440,15,13,3,2010-01-04,2010,Janvier,2010-01-01
7816,200953,BRETAGNE,77,773652,768031,861478,464496,307407,3175064,16,14,3,2010-01-04,2010,Janvier,2010-01-01
7817,200953,CENTRE,104,609882,606762,698131,371274,252541,2538590,13,12,3,2010-01-04,2010,Janvier,2010-01-01
7818,200953,CHAMPAGNE-ARDENNE,171,329339,335069,371380,184281,117884,1337953,18,17,3,2010-01-04,2010,Janvier,2010-01-01
7819,200953,CORSE,83,62752,74505,87688,50353,30376,305674,33,0,0,2010-01-04,2010,Janvier,2010-01-01
7820,200953,FRANCHE-COMTE,226,289478,293468,317840,164746,102676,1168208,15,10,6,2010-01-04,2010,Janvier,2010-01-01
7821,200953,HAUTE-NORMANDIE,34,473513,466665,503016,240352,149396,1832942,19,16,3,2010-01-04,2010,Janvier,2010-01-01
7822,200953,LANGUEDOC-ROUSSILLON,148,610825,618377,706645,408854,266189,2610890,11,10,3,2010-01-04,2010,Janvier,2010-01-01
7823,200953,LIMOUSIN,349,151914,164899,207128,122673,95171,741785,19,19,9,2010-01-04,2010,Janvier,2010-01-01
7824,200953,LORRAINE,93,562034,605920,664895,318397,198866,2350112,13,12,2,2010-01-04,2010,Janvier,2010-01-01
7825,200953,MIDI-PYRENEES,219,653561,706176,789386,418128,295456,2862707,13,11,3,2010-01-04,2010,Janvier,2010-01-01
7826,200953,NORD-PAS-DE-CALAIS,9,1090905,1089635,1070953,482704,299000,4033197,16,15,3,2010-01-04,2010,Janvier,2010-01-01
7827,200953,PAYS-DE-LA-LOIRE,60,903090,886448,948268,481445,319797,3539048,15,13,2,2010-01-04,2010,Janvier,2010-01-01
7828,200953,PICARDIE,43,501239,490293,531038,242480,146107,1911157,16,14,4,2010-01-04,2010,Janvier,2010-01-01
7829,200953,POITOU-CHARENTES,276,396266,402743,487712,278357,195497,1760575,11,11,2,2010-01-04,2010,Janvier,2010-01-01
7830,200953,PROVENCE-ALPES-COTE-D-AZUR,167,1140559,1165788,1327952,759360,495394,4889053,14,12,3,2010-01-04,2010,Janvier,2010-01-01
7831,200953,ILE-DE-FRANCE,145,3042263,3503403,3130128,1306358,746088,11728240,17,15,4,2010-01-04,2010,Janvier,2010-01-01
7832,200953,RHONE-ALPES,259,1573847,1617009,1655781,821372,506031,6174040,14,13,3,2010-01-04,2010,Janvier,2010-01-01
7833,200952,ALSACE,303,449858,489021,527265,236452,140457,1843053,67,57,9,2009-12-28,2009,Décembre,2009-12-01
7834,200952,AQUITAINE,216,724341,767861,894072,486051,333812,3206137,67,55,11,2009-12-28,2009,Décembre,2009-12-01
7835,200952,AUVERGNE,415,294078,311249,379965,212298,146374,1343964,83,69,14,2009-12-28,2009,Décembre,2009-12-01
7836,200952,BASSE-NORMANDIE,115,358704,343402,405244,215662,147868,1470880,79,68,12,2009-12-28,2009,Décembre,2009-12-01
7837,200952,BOURGOGNE,122,376740,375728,458649,254134,177189,1642440,70,59,11,2009-12-28,2009,Décembre,2009-12-01
7838,200952,BRETAGNE,395,773652,768031,861478,464496,307407,3175064,78,65,12,2009-12-28,2009,Décembre,2009-12-01
7839,200952,CENTRE,149,609882,606762,698131,371274,252541,2538590,66,54,10,2009-12-28,2009,Décembre,2009-12-01
7840,200952,CHAMPAGNE-ARDENNE,199,329339,335069,371380,184281,117884,1337953,72,59,12,2009-12-28,2009,Décembre,2009-12-01
7841,200952,CORSE,187,62752,74505,87688,50353,30376,305674,67,0,0,2009-12-28,2009,Décembre,2009-12-01
7842,200952,FRANCHE-COMTE,169,289478,293468,317840,164746,102676,1168208,80,64,10,2009-12-28,2009,Décembre,2009-12-01
7843,200952,HAUTE-NORMANDIE,60,473513,466665,503016,240352,149396,1832942,83,70,13,2009-12-28,2009,Décembre,2009-12-01
7844,200952,LANGUEDOC-ROUSSILLON,282,610825,618377,706645,408854,266189,2610890,65,55,10,2009-12-28,2009,Décembre,2009-12-01
7845,200952,LIMOUSIN,491,151914,164899,207128,122673,95171,741785,67,64,10,2009-12-28,2009,Décembre,2009-12-01
7846,200952,LORRAINE,140,562034,605920,664895,318397,198866,2350112,78,64,12,2009-12-28,2009,Décembre,2009-12-01
7847,200952,MIDI-PYRENEES,204,653561,706176,789386,418128,295456,2862707,84,72,14,2009-12-28,2009,Décembre,2009-12-01
7848,200952,NORD-PAS-DE-CALAIS,632,1090905,1089635,1070953,482704,299000,4033197,71,60,12,2009-12-28,2009,Décembre,2009-12-01
7849,200952,PAYS-DE-LA-LOIRE,153,903090,886448,948268,481445,319797,3539048,82,70,11,2009-12-28,2009,Décembre,2009-12-01
7850,200952,PICARDIE,64,501239,490293,531038,242480,146107,1911157,72,59,10,2009-12-28,2009,Décembre,2009-12-01
7851,200952,POITOU-CHARENTES,648,396266,402743,487712,278357,195497,1760575,67,57,11,2009-12-28,2009,Décembre,2009-12-01
7852,200952,PROVENCE-ALPES-COTE-D-AZUR,206,1140559,1165788,1327952,759360,495394,4889053,75,62,11,2009-12-28,2009,Décembre,2009-12-01
7853,200952,ILE-DE-FRANCE,111,3042263,3503403,3130128,1306358,746088,11728240,76,64,12,2009-12-28,2009,Décembre,2009-12-01
7854,200952,RHONE-ALPES,384,1573847,1617009,1655781,821372,506031,6174040,71,60,10,2009-12-28,2009,Décembre,2009-12-01
